,alginate,,alg+Ac,,AC,,a1,a2,a3,a4,a5,a6,a7,a8
768,68.718282,,73.053605,,64.815499,,70.442016,59.307054,63.101306,72.686348,66.690594,61.911579,40.583396,39.025533
766,68.718797,,73.057182,,64.80683,,70.430401,59.310173,63.101502,72.697199,66.694564,61.922513,40.656301,39.021393
764,68.716258,,73.060758,,64.798575,,70.421863,59.306309,63.100167,72.70652,66.697234,61.92721,40.730717,39.017165
762,68.713719,,73.061246,,64.788984,,70.411788,59.295445,63.094243,72.706664,66.695552,61.919422,40.80972,39.007028
760,68.708125,,73.063276,,64.776395,,70.404789,59.275824,63.085259,72.702219,66.692565,61.902253,40.891769,38.992948
758,68.701003,,73.063762,,64.763848,,70.39779,59.249165,63.074745,72.693186,66.683696,61.875689,40.975326,38.974944
756,68.692353,,73.062704,,64.748222,,70.392329,59.217193,63.064232,72.682624,66.670467,61.844401,41.060389,38.953035
754,68.683702,,73.064733,,64.732604,,70.389943,59.181637,63.056779,72.672063,66.654399,61.808382,41.143885,38.927238
752,68.673524,,73.065217,,64.716989,,70.387557,59.138998,63.050856,72.661502,66.633965,61.770751,41.225813,38.899499
750,68.664872,,73.065701,,64.699829,,70.385172,59.092752,63.047993,72.655529,66.613735,61.73307,41.307712,38.871748
748,68.654692,,73.064641,,64.685767,,70.384323,59.037645,63.045129,72.651086,66.592183,61.693775,41.389581,38.843986
746,68.646039,,73.062038,,64.673254,,70.3804,58.973656,63.043796,72.65123,66.572357,61.654428,41.468348,38.820045
744,68.63433,,73.057893,,64.66229,,70.374941,58.900762,63.040933,72.649846,66.554255,61.615028,41.545551,38.79608
742,68.621093,,73.052204,,64.655967,,70.369482,58.820693,63.03807,72.64999,66.534824,61.575578,41.619655,38.775911
740,68.601743,,73.044973,,64.649645,,70.36095,58.735185,63.033677,72.645547,66.517114,61.537642,41.689128,38.7538
738,68.577809,,73.034658,,64.646417,,70.350883,58.644225,63.027755,72.636517,66.496545,61.499657,41.755505,38.73166
736,68.547761,,73.019717,,64.640096,,70.336206,58.549556,63.018775,72.622899,66.47464,61.461621,41.812651,38.707591
734,68.513128,,73.000151,,64.632229,,70.316922,58.451169,63.009794,72.601637,66.449871,61.426673,41.86364,38.679704
732,68.475437,,72.975961,,64.619726,,70.293031,58.352574,62.997756,72.575789,66.422234,61.39639,41.90694,38.646122
730,68.434688,,72.944063,,64.602587,,70.262997,58.253772,62.982658,72.545355,66.391726,61.369206,41.942556,38.608766
728,68.39852,,72.912171,,64.58545,,70.229894,58.168866,62.966032,72.513392,66.361398,61.34827,41.973558,38.567653
726,68.365406,,72.878741,,64.568316,,70.193723,58.096125,62.94329,72.481431,66.334301,61.333591,42.001482,38.524686
724,68.342987,,72.846858,,64.558912,,70.160627,58.044412,62.917489,72.454058,66.310436,61.328325,42.030927,38.481758
722,68.329737,,72.818062,,64.55569,,70.129071,58.012011,62.887102,72.429744,66.29133,61.329337,42.061894,38.438868
720,68.32107,,72.793894,,64.563284,,70.100589,57.993665,62.856716,72.411546,66.278509,61.33506,42.095913,38.401645
718,68.320044,,72.772813,,64.580145,,70.075182,57.98764,62.824803,72.397935,66.26892,61.343927,42.134514,38.371936
716,68.31749,,72.754817,,64.603182,,70.052849,57.986878,62.795948,72.388911,66.261032,61.351211,42.174633,38.349705
714,68.316464,,72.739905,,64.632392,,70.033589,57.986074,62.770154,72.382945,66.256375,61.360066,42.216268,38.336782
712,68.310853,,72.726537,,64.656962,,70.015867,57.981678,62.748948,72.378508,66.25036,61.362603,42.256356,38.327531
710,68.303712,,72.711629,,64.67535,,69.998146,57.970129,62.733859,72.375599,66.244514,61.36197,42.294897,38.323794
708,68.288929,,72.693642,,64.676747,,69.978892,57.951407,62.723357,72.369634,66.238836,61.358165,42.325771,38.319971
706,68.271087,,72.672575,,64.662703,,69.958105,57.925496,62.718973,72.360611,66.230264,61.3496,42.353571,38.314206
704,68.248659,,72.64535,,64.630134,,69.932714,57.894157,62.716117,72.345474,66.223385,61.337851,42.37524,38.30836
702,68.221643,,72.610426,,64.579046,,69.901186,57.860942,62.716319,72.324224,66.218197,61.326077,42.393841,38.298735
700,68.191567,,72.566266,,64.510989,,69.863521,57.831197,62.714993,72.295331,66.2147,61.315861,42.409374,38.289042
698,68.159962,,72.512871,,64.427509,,69.822791,57.806718,62.715195,72.264911,66.212893,61.308786,42.424901,38.277437
696,68.125296,,72.450245,,64.331699,,69.782064,57.79109,62.716926,72.234491,66.215836,61.309612,42.44195,38.263931
694,68.0891,,72.379928,,64.228192,,69.742877,57.784336,62.720186,72.208659,66.222,61.318348,42.46205,38.252206
692,68.051373,,72.300382,,64.120075,,69.709833,57.790059,62.724975,72.191998,66.232915,61.339764,42.483669,38.24409
690,68.015172,,72.21777,,64.008893,,69.678326,57.801125,62.728235,72.179923,66.242455,61.364358,42.506809,38.235901
688,67.97744,,72.130551,,63.900818,,69.648357,57.815754,62.726908,72.173962,66.249086,61.393723,42.531466,38.229469
686,67.944293,,72.044885,,63.798933,,69.616857,57.823189,62.716409,72.166473,66.249738,61.419927,42.550004,38.224784
684,67.915731,,71.965389,,63.706322,,69.582292,57.821616,62.69521,72.155928,66.242874,61.441376,42.565479,38.216369
682,67.888696,,71.887444,,63.619897,,69.546196,57.814607,62.669425,72.137741,66.231554,61.453295,42.574844,38.206063
680,67.86166,,71.81105,,63.541199,,69.507035,57.80035,62.640585,72.110385,66.215773,61.45567,42.578108,38.192057
678,67.834622,,71.736206,,63.4656,,69.467879,57.784228,62.614803,72.075389,66.201661,61.448488,42.576827,38.174369
676,67.806053,,71.658296,,63.39464,,69.428727,57.766235,62.593608,72.029697,66.189218,61.434919,42.574111,38.154827
674,67.788188,,71.601939,,63.346817,,69.40185,57.749974,62.580056,71.990119,66.183044,61.421323,42.573129,38.131633
672,67.784085,,71.567131,,63.328292,,69.391847,57.73906,62.575675,71.955128,66.183143,61.414072,42.575624,38.108415
670,67.805982,,71.575405,,63.356009,,69.40485,57.737119,62.580465,71.941531,66.192586,61.421146,42.588052,38.08337
668,67.849293,,71.622135,,63.426873,,69.440855,57.74779,62.592897,71.949328,66.209842,61.444159,42.606352,38.060106
666,67.903313,,71.691931,,63.517755,,69.48299,57.760248,62.608385,71.970878,66.225701,61.475158,42.62508,38.038616
664,67.964983,,71.777097,,63.622487,,69.526654,57.776307,62.625401,72.001595,66.238623,61.512557,42.64192,38.020684
662,68.01748,,71.856098,,63.711791,,69.553446,57.785102,62.637831,72.029255,66.240924,61.546785,42.648414,38.006293
660,68.060801,,71.925858,,63.787211,,69.567968,57.788429,62.645676,72.055386,66.237206,61.574639,42.648141,37.997215
658,68.094948,,71.978692,,63.842591,,69.571757,57.786273,62.650464,72.069293,66.230534,61.594514,42.642903,37.988068
656,68.122977,,72.017679,,63.884097,,69.569412,57.780439,62.652195,72.075559,66.225519,61.606397,42.632693,37.980635
654,68.149478,,72.042821,,63.913273,,69.570134,57.774553,62.653927,72.069601,66.229848,61.610277,42.621841,37.971347
652,68.174451,,72.063347,,63.940903,,69.573921,57.766797,62.65413,72.060588,66.240449,61.607744,42.611467,37.961991
650,68.204015,,72.090019,,63.980846,,69.588438,57.760808,62.654332,72.053103,66.260401,61.600389,42.605693,37.954341
648,68.238171,,72.127446,,64.033097,,69.613681,57.758415,62.653007,72.05173,66.286632,61.589808,42.602541,37.946618
646,68.278448,,72.186385,,64.113049,,69.652716,57.759626,62.651682,72.065635,66.320683,61.580806,42.606205,37.938821
644,68.321787,,72.254535,,64.206839,,69.696343,57.760798,62.647301,72.087177,66.354861,61.571782,42.611738,37.930951
642,68.360539,,72.330359,,64.311384,,69.743031,57.758276,62.639864,72.11483,66.384545,61.562734,42.617272,37.923008
640,68.391643,,72.396951,,64.409752,,69.782051,57.746561,62.626315,72.140954,66.40665,61.552059,42.619408,37.913233
638,68.407447,,72.449702,,64.49425,,69.807275,57.723799,62.608183,72.159439,66.416545,61.539753,42.616282,37.901634
636,68.41101,,72.485545,,64.560266,,69.821771,57.689963,62.586997,72.168757,66.415763,61.524207,42.604516,37.886466
634,68.403863,,72.506018,,64.607805,,69.825541,57.645025,62.561227,72.165854,66.407375,61.508632,42.585392,37.865995
632,68.389063,,72.514198,,64.635334,,69.820117,57.596298,62.535459,72.152258,66.392916,61.494637,42.55718,37.843744
630,68.369672,,72.510088,,64.644397,,69.810098,57.5401,62.511219,72.126442,66.377005,61.480614,42.521287,37.816229
628,68.345688,,72.496762,,64.638076,,69.793952,57.487444,62.485453,72.091461,66.359641,61.466564,42.474544,37.785218
626,68.320172,,72.471152,,64.611762,,69.773213,57.438338,62.45816,72.050372,66.339277,61.454097,42.418435,37.750729
624,68.293125,,72.440938,,64.577763,,69.749412,57.398318,62.427812,72.009285,66.318994,61.441604,42.349831,37.716254
622,68.269137,,72.40305,,64.531468,,69.72255,57.367407,62.395938,71.968199,66.297249,61.429085,42.270239,37.680056
620,68.248208,,72.365167,,64.49287,,69.695692,57.349318,62.361011,71.931697,66.277125,61.422992,42.182726,37.649072
618,68.2334,,72.330361,,64.460428,,69.671898,57.345929,62.323029,71.898251,66.257078,61.423336,42.08572,37.623277
616,68.224714,,72.301701,,64.449513,,69.652702,57.353582,62.283522,71.870916,66.241741,61.434968,41.985403,37.606098
614,68.223681,,72.279185,,64.457046,,69.638101,57.374154,62.244016,71.849691,66.229569,61.457905,41.881766,37.600941
612,68.227239,,72.265882,,64.478408,,69.628095,57.402124,62.210622,71.834576,66.223655,61.485699,41.777909,37.602585
610,68.23386,,72.25872,,64.512061,,69.622683,57.437512,62.181812,71.827098,66.227093,61.518356,41.675388,37.614434
608,68.240481,,72.256164,,64.542633,,69.623396,57.476628,62.162167,71.825729,66.238344,61.546177,41.575763,37.627863
606,68.247102,,72.259745,,64.573198,,69.628702,57.51948,62.154743,71.828941,66.260505,61.572392,41.479043,37.646289
604,68.256785,,72.26793,,64.602221,,69.638599,57.564221,62.161065,71.838262,66.290488,61.59538,41.388356,37.662848
602,68.268,,72.280715,,64.628164,,69.653087,57.616432,62.178078,71.852165,66.328298,61.616755,41.302158,37.67755
600,68.283808,,72.299636,,64.654102,,69.673696,57.674272,62.207309,71.869121,66.369295,61.639758,41.222022,37.6887
598,68.301148,,72.320087,,64.676963,,69.700425,57.739617,62.245703,71.887603,66.413481,61.662768,41.147967,37.694612
596,68.321551,,72.339001,,64.692139,,69.730211,57.812485,62.290204,71.901503,66.457757,61.685787,41.076876,37.698708
594,68.341956,,72.359445,,64.702706,,69.764586,57.894762,62.33623,71.909295,66.499023,61.712059,41.004058,37.700998
592,68.362361,,72.375284,,64.702521,,69.802017,57.982737,62.382254,71.907924,66.535726,61.738343,40.931076,37.70657
590,68.382768,,72.39112,,64.699265,,69.840974,58.072687,62.426749,71.901973,66.56786,61.764638,40.851651,37.712026
588,68.403176,,72.41002,,64.696009,,69.878396,58.157137,62.46666,71.892968,66.596971,61.787692,40.759479,37.720743
586,68.426648,,72.431984,,64.694289,,69.915814,58.232331,62.505043,71.887017,66.619951,61.807502,40.6561,37.729334
584,68.448589,,72.461611,,64.698707,,69.950168,58.292626,62.541898,71.8887,66.641449,61.820809,40.538335,37.739482
582,68.470532,,72.488166,,64.706193,,69.979927,58.341733,62.572642,71.893438,66.661461,61.832486,40.409298,37.747821
580,68.489414,,72.513183,,64.715212,,70.000504,58.383377,62.598804,71.904282,66.679985,61.844161,40.268957,37.756035
578,68.50217,,72.525933,,64.721159,,70.01496,58.423171,62.618858,71.916652,66.700123,61.86072,40.12044,37.764125
576,68.510332,,72.526417,,64.724037,,70.020236,58.46487,62.631275,71.929023,66.718768,61.883802,39.970044,37.77042
574,68.516964,,72.52077,,64.722311,,70.020922,58.512241,62.643693,71.950553,66.739024,61.91994,39.813021,37.773259
572,68.520532,,72.510525,,64.71905,,70.018549,58.570946,62.654583,71.979716,66.760891,61.972415,39.652519,37.774324
570,68.528696,,72.503347,,64.712722,,70.017706,58.639129,62.671579,72.019564,66.784369,62.03962,39.486944,37.773625
568,68.539923,,72.503831,,64.706395,,70.019921,58.7187,62.691629,72.073151,66.807902,62.123208,39.316284,37.77283
566,68.557278,,72.510444,,64.700068,,70.022135,58.800251,62.717784,72.126735,66.831489,62.203593,39.134177,37.773599
564,68.580761,,72.526248,,64.692208,,70.025879,58.881898,62.750046,72.181844,66.855127,62.280772,38.94377,37.775922
562,68.608842,,72.545113,,64.682816,,70.028092,58.956078,62.783833,72.224739,66.875702,62.33511,38.735502,37.783099
560,68.643051,,72.571634,,64.671893,,70.028776,59.020881,62.820671,72.258473,66.896324,62.368213,38.509326,37.793456
558,68.680326,,72.599682,,64.659438,,70.032518,59.076282,62.851402,72.278466,66.915433,62.3735,38.263602,37.806978
556,68.720668,,72.630789,,64.642386,,70.039317,59.124154,62.877551,72.289301,66.934585,62.357484,37.996683,37.825293
554,68.762544,,72.658827,,64.623805,,70.0507,59.166374,62.88996,72.292502,66.953776,62.323411,37.710109,37.838524
552,68.80289,,72.683798,,64.600629,,70.068197,59.204826,62.88863,72.288071,66.973006,62.279454,37.395843,37.846695
550,68.841706,,72.701108,,64.571328,,70.085692,59.239501,62.867455,72.280588,66.995391,62.238722,37.047417,37.831823
548,68.875928,,72.709228,,64.537436,,70.103184,59.27229,62.826437,72.271579,67.020931,62.204501,36.663141,37.797287
546,68.905556,,72.706628,,64.498953,,70.114561,59.305093,62.765578,72.264096,67.049628,62.196504,36.238115,37.730126
544,68.930588,,72.693313,,64.460478,,70.12288,59.337908,62.690983,72.25814,67.079921,62.206554,35.78986,37.633757
542,68.94796,,72.670813,,64.426604,,70.128141,59.38027,62.608759,72.258289,67.113373,62.237966,35.334355,37.509947
540,68.960736,,72.642195,,64.401926,,70.133401,59.428385,62.529591,72.26149,67.14686,62.282548,34.88603,37.368572
538,68.968916,,72.610519,,64.392566,,70.138661,59.489907,62.461111,72.26927,67.180381,62.333739,34.46419,37.217825
536,68.975563,,72.583439,,64.393926,,70.148504,59.559136,62.410949,72.281628,67.215498,62.381672,34.072124,37.086891
534,68.980678,,72.567075,,64.407535,,70.164456,59.638004,62.388262,72.297038,67.24752,62.418111,33.717963,36.993453
532,68.987327,,72.566015,,64.427263,,70.186518,59.720792,62.393047,72.312448,67.27957,62.438096,33.401808,36.958309
530,68.99704,,72.586377,,64.453111,,70.216216,59.803677,62.432934,72.327856,67.310084,62.431714,33.122152,37.002122
528,69.00982,,72.625094,,64.478952,,70.252021,59.886659,62.498764,72.338686,67.343748,62.407172,32.887163,37.108429
526,69.027198,,72.685224,,64.503258,,70.295459,59.9659,62.592061,72.346464,67.380565,62.362795,32.70181,37.281744
524,69.044577,,72.757581,,64.522967,,70.338892,60.037548,62.699089,72.349663,67.4221,62.313409,32.567843,37.486474
522,69.066555,,72.843693,,64.535021,,70.38232,60.105429,62.816795,72.345232,67.471487,62.262311,32.491877,37.720863
520,69.087002,,72.923673,,64.539421,,70.421161,60.16376,62.925339,72.339275,67.519335,62.21941,32.474068,37.946412
518,69.108983,,72.997523,,64.53617,,70.450835,60.212517,63.023197,72.331793,67.564075,62.189677,32.516193,38.156779
516,69.127899,,73.049952,,64.52986,,70.472869,60.255532,63.098162,72.325837,67.596302,62.17644,32.611923,38.329734
514,69.143751,,73.077905,,64.517432,,70.484212,60.290859,63.148709,72.324458,67.616004,62.184684,32.761402,38.459092
512,69.159603,,73.092092,,64.511124,,70.490972,60.322342,63.179417,72.332234,67.624736,62.209476,32.956646,38.549825
510,69.17239,,73.089459,,64.507875,,70.496204,60.349971,63.193339,72.350691,67.622486,62.250839,33.194522,38.602119
508,69.186711,,73.088354,,64.513801,,70.50907,60.377603,63.202683,72.381354,67.618653,62.297197,33.465374,38.636734
506,69.1995,,73.085721,,64.530428,,70.526514,60.403303,63.210501,72.422695,67.610098,62.350217,33.772549,38.655335
504,69.206156,,73.083087,,64.550109,,70.550062,60.43869,63.22137,72.46556,67.601521,62.398298,34.109618,38.664309
502,69.20668,,73.081982,,64.572843,,70.579713,60.477971,63.236816,72.508424,67.592921,62.444751,34.476662,38.666854
500,69.198004,,73.07782,,64.590986,,70.612414,60.526979,63.258364,72.540607,67.585868,62.479613,34.867221,38.66929
498,69.181662,,73.07213,,64.607597,,70.645111,60.587679,63.284488,72.563634,67.58193,62.50453,35.279722,38.671618
496,69.159184,,73.067968,,64.622676,,70.682384,60.652326,63.318239,72.577507,67.577967,62.517824,35.706036,38.683244
494,69.135172,,73.065335,,64.637751,,70.719658,60.726766,63.355039,72.583752,67.573977,62.517816,36.147838,38.702558
492,69.111159,,73.06423,,64.660462,,70.75694,60.801288,63.39489,72.586945,67.566813,62.507815,36.595326,38.737336
490,69.091744,,73.063124,,64.683168,,70.792732,60.875893,63.433212,72.587087,67.561189,62.491133,37.043588,38.782823
488,69.075395,,73.062018,,64.702814,,70.824039,60.94668,63.465432,72.588755,67.555532,62.479415,37.479478,38.835851
486,69.063646,,73.057856,,64.716345,,70.846411,61.013639,63.488497,72.591947,67.552987,62.474335,37.898027,38.894829
484,69.058031,,73.047586,,64.716127,,70.858549,61.068946,63.499358,72.602767,67.553559,62.487567,38.286017,38.955069
482,69.057017,,73.040371,,64.711326,,70.865394,61.122347,63.507167,72.613587,67.56198,62.507466,38.653251,39.015016
480,69.063671,,73.043847,,64.706526,,70.868976,61.173837,63.511925,72.62288,67.581429,62.532374,38.999672,39.073121
478,69.077994,,73.064121,,64.707834,,70.874466,61.231247,63.52431,72.627597,67.61197,62.550616,39.333478,39.129393
476,69.103054,,73.11188,,64.72441,,70.890067,61.300472,63.550422,72.623162,67.658458,62.557174,39.664547,39.185383
474,69.12965,,73.170334,,64.747092,,70.903988,61.373694,63.579583,72.615677,67.706938,62.560382,39.987911,39.238011
472,69.156248,,73.236455,,64.774359,,70.914832,61.450922,63.610268,72.606667,67.757755,62.560237,40.301891,39.288832
470,69.173645,,73.288926,,64.795541,,70.913246,61.526272,63.633326,72.602232,67.795613,62.568438,40.601492,39.336316
468,69.178773,,73.321758,,64.809151,,70.894181,61.593838,63.642657,72.606949,67.816305,62.593361,40.881701,39.382014
466,69.18391,,73.34125,,64.815261,,70.863136,61.659506,63.639785,72.626918,67.825041,62.630009,41.142463,39.428993
464,69.189068,,73.344628,,64.817042,,70.821038,61.717359,63.626238,72.663662,67.820537,62.681748,41.382065,39.478775
462,69.208081,,73.345967,,64.820766,,70.782678,61.771323,63.611167,72.718706,67.813479,62.743573,41.605437,39.53287
460,69.244066,,73.350196,,64.828166,,70.747726,61.825334,63.597621,72.793574,67.801433,62.8155,41.812535,39.597351
458,69.28022,,73.351481,,64.834878,,70.728214,61.873467,63.591701,72.876064,67.792209,62.895866,42.011642,39.669124
456,69.313565,,73.351474,,64.841069,,70.72864,61.917683,63.594931,72.963127,67.784485,62.984682,42.204405,39.748155
454,69.32118,,73.342482,,64.839188,,70.756619,61.957973,63.611885,73.034936,67.786478,63.080283,42.394143,39.825314
